,0,1,2,3,4,5,6
391,NEGATIVO,1193362901102407681,2022-08-08T00:52:15Z,1556443137085685762,pt,0," 
 
cs   irao voltar presidencia     governo estado vcs deixaram   brasil quebrado pq roubaram   #debatenabandrs"
392,DIVIDIR,35268237,2022-08-08T00:52:12Z,1556443122716000259,pt,73," 
 
 eduardo_leite
 junto  psdb   mdb deixaram   professores   professoras 7 anos   reposicao salarial   14   escolas   banheiro   menos   3   turno integral         time @lulaoficial   @edegarpretto #lulaolivioprettoruas #debatenaband"
393,NEGATIVO,1466832456615608329,2022-08-08T00:52:10Z,1556443114318987266,pt,0," 
 
iniz  suportei ver   capacho @onyxlorenzoni   implante capilar     devemos   pago"
394,POSITIVO,66259735,2022-08-08T00:52:10Z,1556443114092494850,pt,0," 
 
pretto arrasou  defesa   governos olivio   @tarsogenro ta indo   bem     candidato \no pt governou   rs   nunca aumentou impostos pagou salarios   dia pagou divida   uniao   cresceu acima   media nacional       pt   governa   rs"
395,NEUTRO,77893721,2022-08-08T00:52:10Z,1556443113362980864,pt,0," 
 
odes  candidatos usam camisas claras ternos azuis\n\n#debatenabandrs"
396,POSITIVO,1354149762312900610,2022-08-08T00:52:02Z,1556443082144481284,pt,0," 
 
pretto  filho   agricultores familiares veio cabo   enxada   desde cedo aprendeu   valor trabalho campo edegar sempre percebeu dificuldades   agricultores   comercializar   produtos   outros municipios #lulaolivioprettoruas #debatenabandrs"
397,CONTEXTO,76329038,2022-08-08T00:52:01Z,1556443075932725249,pt,0," 
 
 voltar governar  brasil     rio grande     iremos   aceitar conviver   vergonha     populacao passando fome \n\n@edegarpretto #debatenabandrs \n\n#lulaolivioprettoruas"
398,NEUTRO,1058037270186475521,2022-08-08T00:52:01Z,1556443074892632065,pt,0," 
 
eforcando   eduardo_leite
 renunciou \njobim disse   sartori   eduardo_leite
 aumentaram impostos afirma   edegar votou   aumento   imposto   afirma   justificativa   compra   vacinas que     feita #debatenabandrs"
399,CONTEXTO,94430869,2022-08-08T00:51:58Z,1556443065816162304,und,0," 
 
oleite_ kkk

"
400,CONTEXTO,1519342497897537536,2022-08-08T00:51:58Z,1556443064004214786,qme,0," 
 
berto5 @onyxlorenzoni "
401,CONTEXTO,981908013723406338,2022-08-08T00:51:55Z,1556443049999249409,und,0," 
 
rbolsonaro \n#lulaladrao \n\n@augustosnunes\n@rconstantino\n@anapaulavolei\n@alexandregarcia\n@realpfigueiredo\n@gfiuza_oficial\n@onyxlorenzoni\n@biakicis\n@carlazambelli38\n@carlosjordy\n@paolasdaniel\n@leandroruschel\n@cristinagraeml\n\n@carinabelome\n@adrillesrjorge\n@kimpaim\n@taoquei1 "
402,NEGATIVO,978686572441849856,2022-08-08T00:51:54Z,1556443047923171328,pt,0," 
 
ma ensino medio temer    curriculo gaucho leiteescolas estaduais   bagunca     modelo neoliberal eduardo_leite
 demonstrou-se centralizador burocratico autoritario estudantes   professores doentes   dinheiro distribuido   empresas privadas #debatenabandrs"
403,IRONIA,243661957,2022-08-08T00:51:49Z,1556443026402250752,pt,0," 
 
oleite_  devolveu   dinheiro   aposentadoria   desvio hein"
404,POSITIVO,1313793161169436672,2022-08-08T00:51:48Z,1556443021364891650,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 entao @edegarpretto diz    rs   governado   pt   crescimento   geracao   empregos   cita     rs   12 milhao abaixo   linha   pobreza   cesta basica   cara pais #debatenabandrs"
405,CONTEXTO,1062368820193566721,2022-08-08T00:51:48Z,1556443020735692801,pt,0," 
 
a    favor @onyxlorenzoni "
406,CONTEXTO,1249489489,2022-08-08T00:51:37Z,1556442976804651008,pt,0," 
 
 porto alegre\n\nglobo #fantastico 201\nrecord #domingoespetacular 65\nsbt #programasilviosantos 63\nrecord #encrenca 24\nband #debatenabandrs 18\n\nluizao band"
407,POSITIVO,809883120,2022-08-08T00:51:30Z,1556442946102349825,und,0," 
 
egarpretto "
408,CONTEXTO,1300852381270376452,2022-08-08T00:51:29Z,1556442943774400514,und,0," 
 
enabandrs "
409,POSITIVO,1129585003,2022-08-08T00:51:28Z,1556442939324243968,pt,0," 
 
 @olivio_dutra  @tarsogenro   venderam patrimonio publico   aumentaram impostos   fizeram pesados investimentos   setores produtivos dessa forma   pib rs subiu acima   media pib nacional naquele periodo #debatenabandrs #lulaolivioprettoruas"
410,IRONIA,1146268359253733377,2022-08-08T00:51:25Z,1556442924564578306,pt,0," 
 
attalhini eduardo_leite
    comentario       sensato possivel deduzo       funcionario desse tirano   recebe dinheiro   teta governo desse moleque parabens porque   outros comentarios todos   direcionados elogios     ""garoto""que destruiu   rio grande sul   pandemia"
411,CONTEXTO,1519342497897537536,2022-08-08T00:51:20Z,1556442906755465216,qme,0," 
 
berto5 @onyxlorenzoni "
412,NEGATIVO,1470511995812200450,2022-08-08T00:51:20Z,1556442904603889665,pt,0," 
 
  fazendo chegar   conclusao         votar edegar pretto   jeito nenhum #debatenabandrs"
413,POSITIVO,1480536192978456579,2022-08-08T00:51:17Z,1556442894055112705,pt,0," 
 
pretto @edegarpretto      votado partido   tres eleicoes     participou   lider   bancada petista governo @tarsogenro   2017   presidente da\n\n@assembleiars     ultima eleicao fez votos   473 municipios\n\n#lulaolivioprettoruas #debatenabandrs"
414,CONTEXTO,344225712,2022-08-08T00:51:16Z,1556442889764454408,pt,0," 
 
  band ba   descobri     dois candidatos concorrentes governador   amado rio grande sul     louca #debatenabandrs"
415,POSITIVO,70859452,2022-08-08T00:51:14Z,1556442879911989250,pt,0," 
 
oficial @bandrs  senhor     voto vamos governador"
416,NEGATIVO,3982962497,2022-08-08T00:51:14Z,1556442877856710656,pt,0," 
 
pretto respondendo  idiota..."
417,NEGATIVO,37320286,2022-08-08T00:51:13Z,1556442875621249030,pt,3," 
 
 falta colocar     oculos   cabeca ta perdido eduardo_leite
   defensiva acanhado     vergonha estelionato cometido contra   povo gaucho novo   psc     tentaculos neoliberalismo deploravel\n@vieirapdt     oasis deserto\n#debatenabandrs"
418,CONTEXTO,1104118081004191746,2022-08-08T00:51:07Z,1556442848777625602,pt,1," 
 
oleite_  dinheiro   pandemia ne"
419,NEUTRO,1062368820193566721,2022-08-08T00:51:06Z,1556442847116664835,en,2," 
 
 band rs   @onyxlorenzoni "
420,CONTEXTO,71378680,2022-08-08T00:51:06Z,1556442846928011265,und,0," 
 
caetano1 @mariadorosario @edegarpretto 8 "
421,POSITIVO,1046804906890399752,2022-08-08T00:50:58Z,1556442812828319746,pt,0," 
 
retto   bem #debatenabandrs \n#rsqueopovoquer\n#lulaolivioedegarruas"
422,NEGATIVO,1442011857946955782,2022-08-08T00:50:55Z,1556442798206992391,pt,0," 
 
vanhattem @partidonovo30 @ricardojobim30 @pauloganime @viniciuspoit @romeuzema zema decepcionou deviam expulsar  novo"
423,NEGATIVO,1119502194485747712,2022-08-08T00:50:54Z,1556442794704736262,pt,0," 
 
ojobim30 enquadra @edegarpretto sobre heranca maldita governo tarso #mbl #debatenabandrs"
424,NEGATIVO,1193362901102407681,2022-08-08T00:50:52Z,1556442789084282881,pt,0," 
 
ritto @edegarpretto exatamente        defendem ladroes tipo   lula larapio"
425,NEGATIVO,175474841,2022-08-08T00:50:50Z,1556442780108480512,pt,0," 
 
oleite_ safado mentiroso baralho desculpem  baixo calao     fruta     plastico     sumo     q entendem\ne apenas   fraude gerada   elites diante     povinho trouxa q gosta   aparencia   falamansa\nentendam povo vcs   roubados tds   dias    "
426,POSITIVO,873269910977351680,2022-08-08T00:50:50Z,1556442777453563905,pt,0," 
 
pretto  filho   agricultores familiares veio cabo   enxada e\ndesde cedo aprendeu   valor trabalho campo edegar sempre percebeu as\ndificuldades   agricultores   comercializar   produtos   outros\nmunicipios #lulaolivioprettoruas #debatenabandrs"
427,CONTEXTO,101528637,2022-08-08T00:50:48Z,1556442771946348545,pt,0," 
 
arcia eduardo_leite
    restante"
428,CONTEXTO,1300852381270376452,2022-08-08T00:50:47Z,1556442765495599105,und,0," 
 
enabandrs "
429,NEGATIVO,1449888893654945792,2022-08-08T00:50:42Z,1556442745593544704,pt,0," 
 
oleite_  lacrou supermercado\n\npessimo"
430,NEGATIVO,1313793161169436672,2022-08-08T00:50:42Z,1556442743920099328,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  candidato @ricardojobim30 pergunta @edegarpretto     pretende aumentar impostos caso   eleito   afirma     pt deixou   estado quebrado"
431,NEGATIVO,54431491,2022-08-08T00:50:38Z,1556442730808725504,pt,0," 
 
stacionamento   rbs     legal #debatenabandrs"
432,POSITIVO,96461628,2022-08-08T00:50:36Z,1556442718901075968,pt,30," 
 
alhador  dinheiro bolso vai comprar   consumir     aumentar demanda   roda   economia girar"" @edegarpretto   lembrar ciclo   crescimento   distribuicao   renda   epoca   @lulaoficial   @dilmabr #debatenabandrs #lulaolivioprettoruas"
433,CONTEXTO,71378680,2022-08-08T00:50:36Z,1556442718477361152,qme,0," 
 
opedroo @mariadorosario @edegarpretto "
434,NEUTRO,1058037270186475521,2022-08-08T00:50:34Z,1556442712366260225,pt,0," 
 
scolheu edegar\ncitou tarso  diz     deixou   rs quebrado pergunta   pt vai aumentar impostos edegar disse     governos petistas rs     aumento   impostos     venda   patrimonio recorda       atraso   salarios   servidores #debatenabandrs"
435,POSITIVO,1186110115130335232,2022-08-08T00:50:31Z,1556442698827046912,pt,0," 
 
raizo @generalmourao @v_c_anderson @roluchsinger @anavilarinol @borges13fatima @bobjackkr @dudahidalgo13 @professorairni2  rs   elegeu muitas vezes esquerda 18       curva     confiante #lula @edegarpretto @pedroruaspsol @oliviodutrareal   esquerda   derrubar   direita horrorosa"
436,CONTEXTO,2746815627,2022-08-08T00:50:30Z,1556442696297889792,pt,0," 
 
_marasco eduardo_leite
  deixou   mesma         candidato primeiro mandato venceu   90   votos   cidade   pelotas"
437,DIVIDIR,593062050,2022-08-08T00:50:27Z,1556442682230276096,pt,5," 
 
 eduardo_leite
 onyx lorenzoni luis carlos heinze todos fazem parte  grupo   vem desgovernando   rs     brasil \nquem busca mudanca   verdade mudanca   melhor vota edegar pretto candidato @lulaoficial #lulaolivioedegarruas \n#debatenabandrs "
438,NEGATIVO,71378680,2022-08-08T00:50:16Z,1556442635904192515,pt,0," 
 
opedroo @mariadorosario @edegarpretto lavar banheiro  americanos   pode     derrotado"
439,NEGATIVO,1253513729775460352,2022-08-08T00:50:15Z,1556442631001067522,pt,0," 
 
  #debatenabandrs     agora nenhum candidato falou   trabalhadores     pequenas   medias empresas     multinacionais   agora nenhum     voto"
440,POSITIVO,1129585003,2022-08-08T00:50:15Z,1556442630531301376,pt,0," 
 
 @edegarpretto      votado partido   tres eleicoes     participou   lider   bancada petista governo @tarsogenro   2017   presidente da\n@assembleiars     ultima eleicao fez votos   473 municipios\n#lulaolivioprettoruas #debatenabandrs"
441,POSITIVO,130585038,2022-08-08T00:50:12Z,1556442619365974016,pt,1," 
 
nabandrs\no  lucido     #conteudo rs   eduardo_leite
"
442,IRONIA,1193362901102407681,2022-08-08T00:50:11Z,1556442616048353281,pt,0," 
 
pazcosta1 @edegarpretto ursal     "
443,NEGATIVO,1096905206565097472,2022-08-08T00:50:08Z,1556442602916007936,pt,0," 
 
nomauro @edegarpretto    loucos mentem       soubessemos verdade"
444,NEGATIVO,626085468,2022-08-08T00:50:08Z,1556442601473073152,pt,0," 
 
  onyx falando   narrativas   pandemia lembro bem     oposicao   lutou     600 reais   auxilio   desgoverno bolsonaro     faz parte queria dar 200 reais #debatenabandrs"
445,POSITIVO,422814320,2022-08-08T00:50:07Z,1556442599954829312,pt,0," 
 
ebate @edegarpretto fala sobre agricultura familiar  alimentacao saudavel   escolas pauta   tanto levamos alem   garantir     estudantes   passem fome pois   escola muitas vezes     unica alimentacao #debatenabandrs #lulaolivioprettoruas"
446,POSITIVO,68294097,2022-08-08T00:50:06Z,1556442592635764736,pt,54," 
 
rande sul      piores indices   educacao   @edegarpretto   la   macetou     governamos   estado   olivio dutra   vice   pedro ruas pai trabalhismo"" vamos valorizar   trabalhador #debatenabandrs #lulaolivioedegarruas #lulaolivioprettoruas "
447,CONTEXTO,202332116,2022-08-08T00:50:02Z,1556442578807054336,pt,1," 
 
da ver querer vender  palacio   hortensias   acho #debatenabandrs"
448,IRONIA,80874863,2022-08-08T00:50:00Z,1556442570305290241,pt,0," 
 
renzoni fazer caixadois
  coisa   gente   bem ne     pedir desculpas"
449,POSITIVO,107854318,2022-08-08T00:50:00Z,1556442568488931328,pt,0," 
 
pretto conhece  rs ""de ponta ponta""   sabe   dificuldades enfrentadas     potencial   cada regiao     prioriza   dialogo   participacao popular     gov   @olivio_dutra   @tarsogenro rs #debatenabandrs #lulaolivioprettoruas"
450,NEGATIVO,159309069,2022-08-08T00:50:00Z,1556442568275247109,en,1," 
 
duardoleite_  @heinzeoficial fazendo stand-up comedy #debatenabandrs"
451,CONTEXTO,1546895012121690113,2022-08-08T00:49:59Z,1556442566509400074,und,0," 
 
orosario @edegarpretto vdd"
452,POSITIVO,96461628,2022-08-08T00:49:57Z,1556442556396933127,pt,1," 
 
_dutra  @tarsogenro   venderam patrimonio publico   aumentaram impostos   fizeram pesados investimentos   setores produtivos dessa forma   pib rs subiu acima   media pib nacional naquele periodo #debatenabandrs #lulaolivioprettoruas"
453,NEUTRO,57833373,2022-08-08T00:49:56Z,1556442553888776198,pt,0," 
 
argada \n#debatenaband\n#debatenabandrs "
454,CONTEXTO,1300852381270376452,2022-08-08T00:49:53Z,1556442539594584064,und,0," 
 
enabandrs "
455,NEUTRO,1340988251876843520,2022-08-08T00:49:47Z,1556442513866719234,pt,0," 
 
  3deg bloco\n#debatenabandrs "
456,POSITIVO,1482043270935068677,2022-08-08T00:49:46Z,1556442510423195648,pt,0," 
 
 45  melhor     rs #uniaobrasilrs #debatenabandrs"
457,CONTEXTO,1518697587804712967,2022-08-08T00:49:44Z,1556442502130958343,qht,0," 
 
ojobim #debatenabandrs"
458,NEGATIVO,1466832456615608329,2022-08-08T00:49:44Z,1556442501736808450,pt,0," 
 
osiska  vi   vigarista @onyxlorenzoni aparecer falando asqueroso       capacho troquei     show caetano "
459,DIVIDIR,1068641519224147969,2022-08-08T00:49:36Z,1556442466647171073,pt,0," 
 
vanderlei @vieirapdt edegar          melhores     saindo nesse debate |     totalmente chapado     outro infelizmente   apresenta planos somente vangloria   mito"
460,NEUTRO,57648137,2022-08-08T00:49:34Z,1556442459915313152,pt,2," 
 
er integracao transporte coletivo  poa passagem unica     anda   onibus   regiao metropolitana\n#debatenabandrs #heinze"
461,POSITIVO,1551931962889314305,2022-08-08T00:49:30Z,1556442444304113664,pt,0," 
 
andidato  governo estado @edegarpretto lembra   trajetoria politica   @pedroruaspsol\na educacao   destaque central programa   governo   chapa pt-psol\n\n#debatenabandrs"
462,DIVIDIR,1374743334493773825,2022-08-08T00:49:28Z,1556442433138868230,pt,12," 
 
nabandrs  @edegarpretto mostra   eduardo_leite
   sartori deixaram educacao quebrada 18   escolas   banheiro decente     muitos funcionarios   escola   ganham     salario minimo |   #lulaolivioedegarruas educacao vai voltar   bem tratada #debatenaband"
463,NEGATIVO,1529445932118556673,2022-08-08T00:49:22Z,1556442409545990146,pt,1," 
 
de educacao domiciliar  @trzeciakdaniel   partido eduardo_leite
   @onyxlorenzoni     @heinzeoficial governo @jairbolsonaro   contra escola   contra   filho trabalhador tendo chance   crescer   estudar\n\n#lulaolivioprettoruas\n#debatenabandrs"
464,NEUTRO,1313793161169436672,2022-08-08T00:49:20Z,1556442402340102145,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
  deu     respirar comeca   terceiro blogo programa segundo   debate   tema livre #debatenabandrs"
465,IRONIA,71378680,2022-08-08T00:49:15Z,1556442379355308032,pt,0," 
 
opedroo @mariadorosario @edegarpretto gado maior economia  america latina    6 mundo   pt bolsonaro elevou 10kkkk"
466,POSITIVO,54411512,2022-08-08T00:49:02Z,1556442327035650049,es,0," 
 
cardojobim30 \n\n#jobimnabandrs #debatenabandrs "
467,NEUTRO,1058037270186475521,2022-08-08T00:49:01Z,1556442322933633025,pt,1," 
 
o bloco  tema livre candidato escolhe   vai responder #debatenabandrs"
468,NEGATIVO,162122590,2022-08-08T00:49:01Z,1556442319972454400,pt,26," 
 
nabandrs\n""discordo candidato onyx sobre atuacao governo  pandemia primeiro quero solidarizar   40 mil familias gauchas   perderam familiares responsabilidade   sim   bolsonaro negacionista apesar     sus ajudou   forma admiravel populacao"
469,NEGATIVO,1146268359253733377,2022-08-08T00:48:57Z,1556442305829212164,pt,0," 
 
oleite_ falou  menino   lacrou corredores   mercados proibindo   consumidor   comprar   meio pandemia   comprovacao cientifica"
470,NEUTRO,137491913,2022-08-08T00:48:57Z,1556442303635546117,pt,0," 
 
aetano   outro debate #debatenaband #debatenabandrs #edegarpretto"
471,NEUTRO,1313793161169436672,2022-08-08T00:48:52Z,1556442285033791488,pt,0," 
 
ojobim30 @vieirapdt @edegarpretto @lulaoficial @heinzeoficial @vicentebogo @onyxlorenzoni @jairbolsonaro eduardo_leite
 primeiro bloco  debate segundo programa   primeiro programa       apresentacao"
472,NEGATIVO,39784513,2022-08-08T00:48:45Z,1556442253773660171,pt,0," 
 
oleite_ porque    paga   piso salarial   professores rs"
473,CONTEXTO,923577052808335360,2022-08-08T00:48:43Z,1556442248300077056,qme,1," 
 
i eduardo_leite
 "
474,NEGATIVO,39305359,2022-08-08T00:48:40Z,1556442234421215233,pt,0," 
 
ce  candidatos falando   regiao sul   governo federal     esquecendo       candidatos   governo estado rio grande sul #governarparaors #naogovernempararegioes #naofalemdegovernoquenaofoioseu #naoqueremospromessas #queremosatitudes #debatenabandrs"
475,IRONIA,202332116,2022-08-08T00:48:39Z,1556442229614551042,pt,0," 
 
    ta   heinze faz falta   maroni     coragem   perguntar   mia #debatenabandrs"
476,POSITIVO,612153535,2022-08-08T00:48:32Z,1556442201646931973,pt,2," 
 
qui @twitterbrasil ta melhor   la   @bandrs \n\n#debatenabandrs "
477,DIVIDIR,1433270554950311936,2022-08-08T00:48:22Z,1556442160148500480,pt,1," 
 
 fala lula\nbolsonarista fala bolsonaro\nargenta fala apenas  beira rio calcados \n\nnenhum   fala rs\n\nso   eduardo eduardo_leite
   bogo conseguem apresentar   bom nivel\n\n#debatenabandrs"
